#,date_time,air_temp,RH,dew_pt,logger_ID,site,location
87,05/31/2023 10:44:45,11.04,96.45,10.51,21344222,JEN,deep
88,05/31/2023 11:14:45,11.05,96.44,10.52,21344222,JEN,deep
89,05/31/2023 11:44:45,11.04,96.46,10.51,21344222,JEN,deep
90,05/31/2023 12:14:45,11.03,96.5,10.51,21344222,JEN,deep
91,05/31/2023 12:44:45,11.02,96.53,10.5,21344222,JEN,deep
92,05/31/2023 13:14:45,11.03,96.51,10.51,21344222,JEN,deep
93,05/31/2023 13:44:45,11.02,96.53,10.5,21344222,JEN,deep
94,05/31/2023 14:14:45,11.02,96.54,10.51,21344222,JEN,deep
95,05/31/2023 14:44:45,11.04,96.58,10.53,21344222,JEN,deep
96,05/31/2023 15:14:45,11.04,96.62,10.54,21344222,JEN,deep
97,05/31/2023 15:44:45,11.02,96.64,10.52,21344222,JEN,deep
98,05/31/2023 16:14:45,11.04,96.63,10.54,21344222,JEN,deep
99,05/31/2023 16:44:45,11.03,96.64,10.53,21344222,JEN,deep
100,05/31/2023 17:14:45,11.04,96.69,10.55,21344222,JEN,deep
101,05/31/2023 17:44:45,11.04,96.67,10.55,21344222,JEN,deep
102,05/31/2023 18:14:45,11.04,96.69,10.55,21344222,JEN,deep
103,05/31/2023 18:44:45,11.04,96.75,10.56,21344222,JEN,deep
104,05/31/2023 19:14:45,11.02,96.75,10.54,21344222,JEN,deep
105,05/31/2023 19:44:45,11.03,96.81,10.56,21344222,JEN,deep
106,05/31/2023 20:14:45,11.05,96.77,10.57,21344222,JEN,deep
107,05/31/2023 20:44:45,11.04,96.78,10.56,21344222,JEN,deep
108,05/31/2023 21:14:45,11.04,96.84,10.57,21344222,JEN,deep
109,05/31/2023 21:44:45,11.04,96.83,10.57,21344222,JEN,deep
110,05/31/2023 22:14:45,11.05,96.91,10.6,21344222,JEN,deep
111,05/31/2023 22:44:45,11.04,96.9,10.58,21344222,JEN,deep
112,05/31/2023 23:14:45,11.03,96.92,10.58,21344222,JEN,deep
113,05/31/2023 23:44:45,11.03,96.98,10.58,21344222,JEN,deep
114,6/1/2023 0:14,11.04,96.99,10.6,21344222,JEN,deep
115,6/1/2023 0:44,11.03,96.97,10.58,21344222,JEN,deep
116,6/1/2023 1:14,11.04,97,10.6,21344222,JEN,deep
117,6/1/2023 1:44,11.05,97,10.61,21344222,JEN,deep
118,6/1/2023 2:14,11.05,96.98,10.61,21344222,JEN,deep
119,6/1/2023 2:44,11.03,97.02,10.59,21344222,JEN,deep
120,6/1/2023 3:14,11.03,97.07,10.6,21344222,JEN,deep
121,6/1/2023 3:44,11.05,97.02,10.61,21344222,JEN,deep
122,6/1/2023 4:14,11.04,97.06,10.61,21344222,JEN,deep
123,6/1/2023 4:44,11.04,97.1,10.61,21344222,JEN,deep
124,6/1/2023 5:14,11.02,97.09,10.59,21344222,JEN,deep
125,6/1/2023 5:44,11.09,97.13,10.66,21344222,JEN,deep
126,6/1/2023 6:14,11.03,97.18,10.62,21344222,JEN,deep
127,6/1/2023 6:44,11.04,97.16,10.62,21344222,JEN,deep
128,6/1/2023 7:14,11.04,97.17,10.63,21344222,JEN,deep
129,6/1/2023 7:44,11.04,97.2,10.63,21344222,JEN,deep
130,6/1/2023 8:14,11.01,97.2,10.6,21344222,JEN,deep
131,6/1/2023 8:44,11.02,97.2,10.61,21344222,JEN,deep
132,6/1/2023 9:14,11.02,97.17,10.6,21344222,JEN,deep
133,6/1/2023 9:44,11.04,97.17,10.62,21344222,JEN,deep
134,6/1/2023 10:14,11.05,97.23,10.64,21344222,JEN,deep
135,6/1/2023 10:44,11.04,97.22,10.63,21344222,JEN,deep
136,6/1/2023 11:14,11.04,97.25,10.64,21344222,JEN,deep
137,6/1/2023 11:44,11.03,97.26,10.63,21344222,JEN,deep
138,6/1/2023 12:14,11.02,97.3,10.62,21344222,JEN,deep
139,6/1/2023 12:44,11.02,97.27,10.62,21344222,JEN,deep
140,6/1/2023 13:14,11.03,97.25,10.63,21344222,JEN,deep
141,6/1/2023 13:44,11,97.29,10.6,21344222,JEN,deep
142,6/1/2023 14:14,11,97.33,10.61,21344222,JEN,deep
143,6/1/2023 14:44,11.04,97.33,10.65,21344222,JEN,deep
144,6/1/2023 15:14,11.03,97.33,10.64,21344222,JEN,deep
145,6/1/2023 15:44,11.03,97.36,10.64,21344222,JEN,deep
146,6/1/2023 16:14,11.04,97.35,10.65,21344222,JEN,deep
147,6/1/2023 16:44,11.04,97.36,10.65,21344222,JEN,deep
148,6/1/2023 17:14,11.04,97.39,10.66,21344222,JEN,deep
149,6/1/2023 17:44,11.03,97.43,10.65,21344222,JEN,deep
150,6/1/2023 18:14,11.02,97.43,10.64,21344222,JEN,deep
151,6/1/2023 18:44,11.04,97.47,10.67,21344222,JEN,deep
152,6/1/2023 19:14,11.03,97.53,10.67,21344222,JEN,deep
153,6/1/2023 19:44,11.02,97.5,10.65,21344222,JEN,deep
154,6/1/2023 20:14,11.05,97.57,10.7,21344222,JEN,deep
155,6/1/2023 20:44,11.04,97.55,10.68,21344222,JEN,deep
156,6/1/2023 21:14,11.02,97.54,10.66,21344222,JEN,deep
157,6/1/2023 21:44,11.04,97.56,10.69,21344222,JEN,deep
158,6/1/2023 22:14,11.03,97.56,10.67,21344222,JEN,deep
159,6/1/2023 22:44,11.04,97.6,10.69,21344222,JEN,deep
160,6/1/2023 23:14,11.04,97.64,10.7,21344222,JEN,deep
161,6/1/2023 23:44,11.05,97.65,10.71,21344222,JEN,deep
162,6/2/2023 0:14,11.04,97.67,10.7,21344222,JEN,deep
163,6/2/2023 0:44,11.05,97.67,10.71,21344222,JEN,deep
164,6/2/2023 1:14,11.04,97.66,10.7,21344222,JEN,deep
165,6/2/2023 1:44,11.05,97.68,10.71,21344222,JEN,deep
166,6/2/2023 2:14,11.04,97.72,10.71,21344222,JEN,deep
167,6/2/2023 2:44,11.01,97.7,10.67,21344222,JEN,deep
168,6/2/2023 3:14,11.04,97.75,10.71,21344222,JEN,deep
169,6/2/2023 3:44,11.03,97.74,10.7,21344222,JEN,deep
170,6/2/2023 4:14,11.09,97.77,10.76,21344222,JEN,deep
171,6/2/2023 4:44,11.04,97.82,10.73,21344222,JEN,deep
172,6/2/2023 5:14,11.07,97.8,10.74,21344222,JEN,deep
173,6/2/2023 5:44,11.04,97.81,10.72,21344222,JEN,deep
174,6/2/2023 6:14,11.04,97.8,10.72,21344222,JEN,deep
175,6/2/2023 6:44,11.03,97.8,10.71,21344222,JEN,deep
176,6/2/2023 7:14,11.05,97.76,10.73,21344222,JEN,deep
177,6/2/2023 7:44,11.04,97.77,10.72,21344222,JEN,deep
178,6/2/2023 8:14,11.05,97.82,10.74,21344222,JEN,deep
179,6/2/2023 8:44,11.04,97.89,10.74,21344222,JEN,deep
180,6/2/2023 9:14,11.04,97.87,10.73,21344222,JEN,deep
181,6/2/2023 9:44,11.03,97.9,10.73,21344222,JEN,deep
182,6/2/2023 10:14,11.08,97.87,10.76,21344222,JEN,deep
183,6/2/2023 10:44,11.02,97.9,10.72,21344222,JEN,deep
184,6/2/2023 11:14,11.04,97.87,10.73,21344222,JEN,deep
185,6/2/2023 11:44,11.03,97.88,10.72,21344222,JEN,deep
186,6/2/2023 12:14,11.04,97.87,10.73,21344222,JEN,deep
187,6/2/2023 12:44,11.02,97.9,10.72,21344222,JEN,deep
188,6/2/2023 13:14,11.03,97.88,10.72,21344222,JEN,deep
189,6/2/2023 13:44,11.04,97.9,10.74,21344222,JEN,deep
190,6/2/2023 14:14,11.03,97.9,10.73,21344222,JEN,deep
